PERMNO,date,TICKER,RET
13407,20/12/2017,FB,-0.009025
13407,21/12/2017,FB,-0.002473
13407,22/12/2017,FB,-0.001409
13407,26/12/2017,FB,-0.006828
13407,27/12/2017,FB,0.009262
13407,28/12/2017,FB,0.001689
13407,29/12/2017,FB,-0.008206
13407,02/01/2018,FB,0.028108
13407,03/01/2018,FB,0.017914
13407,04/01/2018,FB,-0.001841
13407,05/01/2018,FB,0.013671
13407,08/01/2018,FB,0.007653
13407,09/01/2018,FB,-0.002178
13407,10/01/2018,FB,-0.000160
13407,11/01/2018,FB,-0.000373
13407,12/01/2018,FB,-0.044736
13407,16/01/2018,FB,-0.005464
13407,17/01/2018,FB,-0.004428
13407,18/01/2018,FB,0.012387
13407,19/01/2018,FB,0.008287
13407,22/01/2018,FB,0.022505
13407,23/01/2018,FB,0.021471
13407,24/01/2018,FB,-0.014787
13407,25/01/2018,FB,0.004985
13407,26/01/2018,FB,0.013441
13407,29/01/2018,FB,-0.021158
13407,30/01/2018,FB,0.006130
13407,31/01/2018,FB,-0.001229
13407,01/02/2018,FB,0.033175
13407,02/02/2018,FB,-0.014553
13407,05/02/2018,FB,-0.047404
13407,06/02/2018,FB,0.022344
13407,07/02/2018,FB,-0.027683
13407,08/02/2018,FB,-0.047730
13407,09/02/2018,FB,0.026402
13407,12/02/2018,FB,0.001703
13407,13/02/2018,FB,-0.018480
13407,14/02/2018,FB,0.036789
13407,15/02/2018,FB,0.002451
13407,16/02/2018,FB,-0.014448
13407,20/02/2018,FB,-0.007612
13407,21/02/2018,FB,0.010795
13407,22/02/2018,FB,0.006070
13407,23/02/2018,FB,0.024024
13407,26/02/2018,FB,0.008948
13407,27/02/2018,FB,-0.018764
13407,28/02/2018,FB,-0.017304
13407,01/03/2018,FB,-0.013347
13407,02/03/2018,FB,0.003865
13407,05/03/2018,FB,0.021402
13407,06/03/2018,FB,-0.003437
13407,07/03/2018,FB,0.021860
13407,08/03/2018,FB,-0.007457
13407,09/03/2018,FB,0.015850
13407,12/03/2018,FB,-0.002537
13407,13/03/2018,FB,-0.015588
13407,14/03/2018,FB,0.012701
13407,15/03/2018,FB,-0.001792
13407,16/03/2018,FB,0.006690
13407,19/03/2018,FB,-0.067697
13407,20/03/2018,FB,-0.025556
13407,21/03/2018,FB,0.007374
13407,22/03/2018,FB,-0.026566
13407,23/03/2018,FB,-0.033356
13407,26/03/2018,FB,0.004204
13407,27/03/2018,FB,-0.048982
13407,28/03/2018,FB,0.005321
13407,29/03/2018,FB,0.044174
13407,02/04/2018,FB,-0.027536
13407,03/04/2018,FB,0.004634
13407,04/04/2018,FB,-0.006470
13407,05/04/2018,FB,0.027337
13407,06/04/2018,FB,-0.013430
13407,09/04/2018,FB,0.004644
13407,10/04/2018,FB,0.045020
13407,11/04/2018,FB,0.007756
13407,12/04/2018,FB,-0.014731
13407,13/04/2018,FB,0.003967
13407,16/04/2018,FB,0.001884
13407,17/04/2018,FB,0.023236
13407,18/04/2018,FB,-0.013637
13407,19/04/2018,FB,0.010459
13407,20/04/2018,FB,-0.010827
13407,23/04/2018,FB,-0.002646
13407,24/04/2018,FB,-0.037084
13407,25/04/2018,FB,0.000000
13407,26/04/2018,FB,0.090613
13407,27/04/2018,FB,-0.003273
13407,30/04/2018,FB,-0.009159
13407,01/05/2018,FB,0.010814
13407,02/05/2018,FB,0.012711
13407,03/05/2018,FB,-0.011643
13407,04/05/2018,FB,0.014883
13407,07/05/2018,FB,0.007701
13407,08/05/2018,FB,0.005338
13407,09/05/2018,FB,0.020903
13407,10/05/2018,FB,0.015712
13407,11/05/2018,FB,0.007869
13407,14/05/2018,FB,-0.001872
13407,15/05/2018,FB,-0.012430
13407,16/05/2018,FB,-0.006076
13407,17/05/2018,FB,0.003057
13407,18/05/2018,FB,-0.005877
13407,21/05/2018,FB,0.009908
13407,22/05/2018,FB,-0.003740
13407,23/05/2018,FB,0.016866
13407,24/05/2018,FB,-0.005190
13407,25/05/2018,FB,-0.005432
13407,29/05/2018,FB,0.004434
13407,30/05/2018,FB,0.010391
13407,31/05/2018,FB,0.021900
13407,01/06/2018,FB,0.011524
13407,04/06/2018,FB,-0.003660
13407,05/06/2018,FB,-0.001759
13407,06/06/2018,FB,-0.008293
13407,07/06/2018,FB,-0.016515
13407,08/06/2018,FB,0.004889
13407,11/06/2018,FB,0.012903
13407,12/06/2018,FB,0.004490
13407,13/06/2018,FB,0.000052
13407,14/06/2018,FB,0.022868
13407,15/06/2018,FB,-0.004878
13407,18/06/2018,FB,0.012561
13407,19/06/2018,FB,-0.004135
13407,20/06/2018,FB,0.022837
13407,21/06/2018,FB,-0.002475
13407,22/06/2018,FB,0.001191
13407,25/06/2018,FB,-0.026718
13407,26/06/2018,FB,0.013496
13407,27/06/2018,FB,-0.015879
13407,28/06/2018,FB,0.001991
13407,29/06/2018,FB,-0.009733
13407,02/07/2018,FB,0.015644
13407,03/07/2018,FB,-0.023460
13407,05/07/2018,FB,0.029679
13407,06/07/2018,FB,0.024087
13407,09/07/2018,FB,0.007430
13407,10/07/2018,FB,-0.005861
13407,11/07/2018,FB,-0.004913
13407,12/07/2018,FB,0.021625
13407,13/07/2018,FB,0.001933
13407,16/07/2018,FB,-0.000434
13407,17/07/2018,FB,0.013319
13407,18/07/2018,FB,-0.003000
13407,19/07/2018,FB,-0.006066
13407,20/07/2018,FB,0.008890
13407,23/07/2018,FB,0.004620
13407,24/07/2018,FB,0.017827
13407,25/07/2018,FB,0.013183
13407,26/07/2018,FB,-0.189609
13407,27/07/2018,FB,-0.007773
13407,30/07/2018,FB,-0.021899
13407,31/07/2018,FB,0.008886
13407,01/08/2018,FB,-0.005389
13407,02/08/2018,FB,0.027498
13407,03/08/2018,FB,0.007995
13407,06/08/2018,FB,0.044493
13407,07/08/2018,FB,-0.010124
13407,08/08/2018,FB,0.007453
13407,09/08/2018,FB,-0.011286
13407,10/08/2018,FB,-0.015457
13407,13/08/2018,FB,-0.001165
13407,14/08/2018,FB,0.005887
13407,15/08/2018,FB,-0.008724
13407,16/08/2018,FB,-0.026904
13407,17/08/2018,FB,-0.005152
13407,20/08/2018,FB,-0.007480
13407,21/08/2018,FB,0.000696
13407,22/08/2018,FB,0.005909
13407,23/08/2018,FB,-0.004262
13407,24/08/2018,FB,0.010093
13407,27/08/2018,FB,0.016118
13407,28/08/2018,FB,-0.006762
13407,29/08/2018,FB,-0.002042
13407,30/08/2018,FB,0.009892
13407,31/08/2018,FB,-0.010752
13407,04/09/2018,FB,-0.026006
13407,05/09/2018,FB,-0.023253
13407,06/09/2018,FB,-0.027814
13407,07/09/2018,FB,0.003138
13407,10/09/2018,FB,0.006992
13407,11/09/2018,FB,0.010720
13407,12/09/2018,FB,-0.023744
13407,13/09/2018,FB,-0.003951
13407,14/09/2018,FB,0.005949
13407,17/09/2018,FB,-0.010720
13407,18/09/2018,FB,-0.001744
13407,19/09/2018,FB,0.017218
13407,20/09/2018,FB,0.018153
13407,21/09/2018,FB,-0.018612
13407,24/09/2018,FB,0.015221
13407,25/09/2018,FB,-0.003023
13407,26/09/2018,FB,0.012370
13407,27/09/2018,FB,0.011321
13407,28/09/2018,FB,-0.025942
13407,01/10/2018,FB,-0.012283
13407,02/10/2018,FB,-0.019146
13407,03/10/2018,FB,0.019456
13407,04/10/2018,FB,-0.022040
13407,05/10/2018,FB,-0.009569
13407,08/10/2018,FB,-0.000508
13407,09/10/2018,FB,0.004134
13407,10/10/2018,FB,-0.041292
13407,11/10/2018,FB,0.013014
13407,12/10/2018,FB,0.002543
13407,15/10/2018,FB,-0.001431
13407,16/10/2018,FB,0.034263
13407,17/10/2018,FB,0.004031
13407,18/10/2018,FB,-0.028227
13407,19/10/2018,FB,-0.005616
13407,22/10/2018,FB,0.004739
13407,23/10/2018,FB,-0.002520
13407,24/10/2018,FB,-0.054084
13407,25/10/2018,FB,0.033621
13407,26/10/2018,FB,-0.036966
13407,29/10/2018,FB,-0.022563
13407,30/10/2018,FB,0.029066
13407,31/10/2018,FB,0.038093
13407,01/11/2018,FB,-0.000263
13407,02/11/2018,FB,-0.009226
13407,05/11/2018,FB,-0.011108
13407,06/11/2018,FB,0.008475
13407,07/11/2018,FB,0.010604
13407,08/11/2018,FB,-0.024154
13407,09/11/2018,FB,-0.019679
13407,12/11/2018,FB,-0.023524
13407,13/11/2018,FB,0.004309
13407,14/11/2018,FB,0.014491
13407,15/11/2018,FB,-0.002565
13407,16/11/2018,FB,-0.030031
13407,19/11/2018,FB,-0.057192
13407,20/11/2018,FB,0.006689
13407,21/11/2018,FB,0.018047
13407,23/11/2018,FB,-0.022920
13407,26/11/2018,FB,0.035300
13407,27/11/2018,FB,-0.010119
13407,28/11/2018,FB,0.013037
13407,29/11/2018,FB,0.014039
13407,30/11/2018,FB,0.013917
13407,03/12/2018,FB,0.003414
13407,04/12/2018,FB,-0.022397
13407,06/12/2018,FB,0.012325
13407,07/12/2018,FB,-0.015828
13407,10/12/2018,FB,0.032237
13407,11/12/2018,FB,0.001621
13407,12/12/2018,FB,0.017033
13407,13/12/2018,FB,0.003529
13407,14/12/2018,FB,-0.006551
13407,17/12/2018,FB,-0.026864
13407,18/12/2018,FB,0.024752
13407,19/12/2018,FB,-0.072532
13407,20/12/2018,FB,0.001201
13407,21/12/2018,FB,-0.063343
13407,24/12/2018,FB,-0.007123
13407,26/12/2018,FB,0.081573
13407,27/12/2018,FB,0.002534
13407,28/12/2018,FB,-0.009813
13407,31/12/2018,FB,-0.015841
13407,02/01/2019,FB,0.035014
13407,03/01/2019,FB,-0.029039
13407,04/01/2019,FB,0.047138
13407,07/01/2019,FB,0.000725
13407,08/01/2019,FB,0.032452
13407,09/01/2019,FB,0.011927
13407,10/01/2019,FB,-0.000208
13407,11/01/2019,FB,-0.002774
13407,14/01/2019,FB,0.011057
13407,15/01/2019,FB,0.024486
13407,16/01/2019,FB,-0.009466
13407,17/01/2019,FB,0.005151
13407,18/01/2019,FB,0.011733
13407,22/01/2019,FB,-0.016462
13407,23/01/2019,FB,-0.022159
13407,24/01/2019,FB,0.010603
13407,25/01/2019,FB,0.021806
13407,28/01/2019,FB,-0.010335
13407,29/01/2019,FB,-0.022242
13407,30/01/2019,FB,0.043207
13407,31/01/2019,FB,0.108164
13407,01/02/2019,FB,-0.005879
13407,04/02/2019,FB,0.021363
13407,05/02/2019,FB,0.011285
13407,06/02/2019,FB,-0.003914
13407,07/02/2019,FB,-0.024107
13407,08/02/2019,FB,0.005710
13407,11/02/2019,FB,-0.009203
13407,12/02/2019,FB,-0.004524
13407,13/02/2019,FB,-0.005877
13407,14/02/2019,FB,-0.000731
13407,15/02/2019,FB,-0.008844
13407,19/02/2019,FB,-0.001292
13407,20/02/2019,FB,0.001664
13407,21/02/2019,FB,-0.015502
13407,22/02/2019,FB,0.011560
13407,25/02/2019,FB,0.016863
13407,26/02/2019,FB,-0.002976
13407,27/02/2019,FB,-0.008042
13407,28/02/2019,FB,-0.008353
13407,01/03/2019,FB,0.005141
13407,04/03/2019,FB,0.031366
13407,05/03/2019,FB,0.023242
13407,06/03/2019,FB,0.007299
13407,07/03/2019,FB,-0.019593
13407,08/03/2019,FB,0.002779
13407,11/03/2019,FB,0.014564
13407,12/03/2019,FB,-0.000872
13407,13/03/2019,FB,0.008434
13407,14/03/2019,FB,-0.018458
13407,15/03/2019,FB,-0.024622
13407,18/03/2019,FB,-0.033197
13407,19/03/2019,FB,0.006855
13407,20/03/2019,FB,0.023952
13407,21/03/2019,FB,0.003868
13407,22/03/2019,FB,-0.010477
13407,25/03/2019,FB,0.011866
13407,26/03/2019,FB,0.008359
13407,27/03/2019,FB,-0.010794
13407,28/03/2019,FB,-0.001929
13407,29/03/2019,FB,0.006886
13407,01/04/2019,FB,0.012058
13407,02/04/2019,FB,0.032602
13407,03/04/2019,FB,-0.003789
13407,04/04/2019,FB,0.014291
13407,05/04/2019,FB,-0.001704
13407,08/04/2019,FB,-0.004496
13407,09/04/2019,FB,0.015149
13407,10/04/2019,FB,0.001352
13407,11/04/2019,FB,-0.001743
13407,12/04/2019,FB,0.008957
13407,15/04/2019,FB,0.003071
13407,16/04/2019,FB,-0.004342
13407,17/04/2019,FB,-0.000503
13407,18/04/2019,FB,-0.002797
13407,22/04/2019,FB,0.017725
13407,23/04/2019,FB,0.012897
13407,24/04/2019,FB,-0.006530
13407,25/04/2019,FB,0.058495
13407,26/04/2019,FB,-0.009159
13407,29/04/2019,FB,0.017181
13407,30/04/2019,FB,-0.007085
13407,01/05/2019,FB,-0.001913
13407,02/05/2019,FB,-0.002590
13407,03/05/2019,FB,0.015270
13407,06/05/2019,FB,-0.008134
13407,07/05/2019,FB,-0.021199
13407,08/05/2019,FB,-0.001212
13407,09/05/2019,FB,-0.004696
13407,10/05/2019,FB,-0.001643
13407,13/05/2019,FB,-0.036105
13407,14/05/2019,FB,-0.004462
13407,15/05/2019,FB,0.030654
13407,16/05/2019,FB,0.003865
13407,17/05/2019,FB,-0.009038
13407,20/05/2019,FB,-0.013923
13407,21/05/2019,FB,0.011493
13407,22/05/2019,FB,0.002705
13407,23/05/2019,FB,-0.024013
13407,24/05/2019,FB,0.001050
13407,28/05/2019,FB,0.017950
13407,29/05/2019,FB,-0.011502
13407,30/05/2019,FB,0.004501
13407,31/05/2019,FB,-0.030272
13407,03/06/2019,FB,-0.075055
13407,04/06/2019,FB,0.020408
13407,05/06/2019,FB,0.004000
13407,06/06/2019,FB,0.000951
13407,07/06/2019,FB,0.029822
13407,10/06/2019,FB,0.008480
