year,stock,beta1,beta2,beta3,beta4
2019,TXN,-0.8,0.4,-0.5,0.4
2019,UNH,-0.8,0.42000000000000004,-0.20000000000000007,0.4
2019,UNP,-0.1000000000000002,0.9000000000000005,-1.1102230246251565e-16,0.2
2019,V,-0.30000000000000016,0.8400000000000004,0.09999999999999987,0.2
2019,VZ,-0.7000000000000001,0.4,-0.20000000000000007,0.30000000000000004
2019,WFC,-0.1000000000000002,0.8800000000000004,-1.1102230246251565e-16,0.30000000000000004
2019,WMT,-0.1000000000000002,0.8400000000000004,-0.20000000000000007,0.2
2019,XOM,-0.1000000000000002,0.8600000000000004,-0.10000000000000009,0.30000000000000004
2020,AAPL,-0.1000000000000002,0.9000000000000005,-1.1102230246251565e-16,0.2
2020,ABT,-0.1000000000000002,0.8800000000000004,-1.1102230246251565e-16,0.30000000000000004
2020,ACN,-0.20000000000000018,0.7400000000000003,-0.20000000000000007,0.4
2020,ADBE,-0.9,0.4,-0.20000000000000007,0.8
2020,ADI,-0.20000000000000018,0.8400000000000004,-0.10000000000000009,0.2
2020,ADP,-0.30000000000000016,0.7000000000000003,-0.10000000000000009,0.5
2020,AMAT,-0.20000000000000018,0.8800000000000004,-1.1102230246251565e-16,0.2
2020,AMD,-1.0,0.6000000000000002,-0.30000000000000004,0.5
2020,AMGN,-0.1000000000000002,0.9200000000000005,-1.1102230246251565e-16,0.2
2020,AMT,-0.30000000000000016,0.7600000000000003,-1.1102230246251565e-16,0.30000000000000004
2020,AMZN,-0.30000000000000016,0.7800000000000004,-1.1102230246251565e-16,0.4
2020,APH,-0.20000000000000018,0.8000000000000004,-1.1102230246251565e-16,0.4
2020,AVGO,-0.30000000000000016,0.8000000000000004,-0.10000000000000009,0.30000000000000004
2020,AXP,-0.20000000000000018,0.8200000000000004,-1.1102230246251565e-16,0.30000000000000004
2020,BA,-0.20000000000000018,0.8000000000000004,-0.10000000000000009,0.30000000000000004
2020,BAC,-0.20000000000000018,0.8200000000000004,-1.1102230246251565e-16,0.4
2020,BH,-1.0,0.5200000000000001,-0.4,0.1
2020,BLK,-0.1000000000000002,0.8800000000000004,-1.1102230246251565e-16,0.30000000000000004
2020,BSX,-0.1000000000000002,0.9000000000000005,-1.1102230246251565e-16,0.2
2020,BX,-0.1000000000000002,0.8800000000000004,-0.10000000000000009,0.2
2020,C,-0.1000000000000002,0.9000000000000005,-1.1102230246251565e-16,0.30000000000000004
2020,CAT,-0.1000000000000002,0.9000000000000005,-1.1102230246251565e-16,0.2
2020,CB,-0.20000000000000018,0.7800000000000004,-1.1102230246251565e-16,0.2
2020,CME,-0.1000000000000002,0.8600000000000004,-0.10000000000000009,0.30000000000000004
2020,CMT,-0.1000000000000002,0.9000000000000005,-0.20000000000000007,0.1
2020,COP,-2.220446049250313e-16,0.8800000000000004,-0.20000000000000007,0.30000000000000004
2020,COST,-0.30000000000000016,0.7200000000000003,-0.10000000000000009,0.2
2020,CRM,-0.20000000000000018,0.8600000000000004,-1.1102230246251565e-16,0.30000000000000004
2020,CSCO,-0.20000000000000018,0.8000000000000004,-1.1102230246251565e-16,0.4
2020,CVX,-0.1000000000000002,0.8800000000000004,-1.1102230246251565e-16,0.30000000000000004
2020,DE,-0.1000000000000002,0.8600000000000004,-0.10000000000000009,0.2
2020,DHR,-0.1000000000000002,0.9200000000000005,0.09999999999999987,0.2
2020,DIS,-0.1000000000000002,0.8200000000000004,-0.20000000000000007,0.30000000000000004
2020,ETN,-0.20000000000000018,0.8200000000000004,-0.10000000000000009,0.30000000000000004
2020,GE,-0.7000000000000001,0.4,-0.20000000000000007,0.6000000000000001
2020,GILD,-1.0,0.5200000000000001,-0.10000000000000009,0.30000000000000004
2020,GS,-0.20000000000000018,0.8200000000000004,-0.10000000000000009,0.30000000000000004
2020,HD,-0.5000000000000001,0.5800000000000002,-1.1102230246251565e-16,0.6000000000000001
2020,HON,-0.20000000000000018,0.8000000000000004,-1.1102230246251565e-16,0.30000000000000004
2020,IBM,-0.1000000000000002,0.8600000000000004,-0.10000000000000009,0.2
2020,ICE,-0.8,0.4600000000000001,-0.4,0.30000000000000004
2020,INTU,-0.7000000000000001,0.4600000000000001,-0.30000000000000004,0.30000000000000004
2020,ISRG,-0.30000000000000016,0.7000000000000003,-0.4,0.2
2020,JNJ,-0.1000000000000002,0.8800000000000004,-1.1102230246251565e-16,0.2
2020,JPM,-0.1000000000000002,0.8800000000000004,-1.1102230246251565e-16,0.30000000000000004
2020,KO,-0.20000000000000018,0.7200000000000003,-0.20000000000000007,0.30000000000000004
2020,LLY,-2.220446049250313e-16,0.9200000000000005,-0.20000000000000007,0.1
2020,LMT,-0.7000000000000001,0.5200000000000001,0.09999999999999987,0.2
2020,LOW,-0.9,0.4,-0.10000000000000009,0.5
2020,MA,-0.20000000000000018,0.8000000000000004,-0.10000000000000009,0.4
2020,MCD,-0.5000000000000001,0.4800000000000001,-0.10000000000000009,0.6000000000000001
2020,MDT,-0.8,0.4,-0.20000000000000007,0.5
2020,MMC,-0.20000000000000018,0.7800000000000004,-1.1102230246251565e-16,0.4
2020,MO,-0.40000000000000013,0.6400000000000002,-0.10000000000000009,0.30000000000000004
2020,MRK,-0.30000000000000016,0.6200000000000002,-0.30000000000000004,0.5
2020,MS,-0.20000000000000018,0.8000000000000004,-0.10000000000000009,0.4
2020,MSFT,-0.1000000000000002,0.8200000000000004,-0.20000000000000007,0.30000000000000004
2020,NEE,-0.7000000000000001,0.4,-0.20000000000000007,0.4
2020,NFLX,-0.1000000000000002,0.9200000000000005,-1.1102230246251565e-16,0.2
2020,NOW,-0.30000000000000016,0.8400000000000004,-1.1102230246251565e-16,0.30000000000000004
2020,NVDA,-1.0,0.5600000000000002,-0.10000000000000009,0.30000000000000004
2020,ORCL,-0.40000000000000013,0.7000000000000003,-0.10000000000000009,0.2
2020,PANW,-0.1000000000000002,0.9000000000000005,-0.10000000000000009,0.2
2020,PEP,-0.30000000000000016,0.5600000000000002,-0.20000000000000007,0.6000000000000001
2020,PFE,-0.6000000000000001,0.42000000000000004,-0.20000000000000007,0.7000000000000001
2020,PG,-0.20000000000000018,0.6400000000000002,-0.30000000000000004,0.5
2020,PGR,-0.20000000000000018,0.7200000000000003,-0.20000000000000007,0.4
2020,PLD,-0.5000000000000001,0.6400000000000002,-1.1102230246251565e-16,0.4
2020,PM,-0.6000000000000001,0.4800000000000001,-0.10000000000000009,0.5
2020,QCOM,-0.7000000000000001,0.5400000000000001,-0.30000000000000004,0.30000000000000004
2020,SCHW,-0.40000000000000013,0.7400000000000003,-1.1102230246251565e-16,0.5
2020,SO,-0.1000000000000002,0.8200000000000004,-0.30000000000000004,0.2
2020,SYK,-0.7000000000000001,0.4,-0.20000000000000007,0.5
2020,T,-0.8,0.42000000000000004,-1.1102230246251565e-16,0.1
2020,TJX,-0.8,0.4800000000000001,-0.10000000000000009,0.30000000000000004
2020,TMO,-0.7000000000000001,0.44000000000000006,-0.4,0.5
2020,TSLA,-1.0,0.7000000000000003,-1.1102230246251565e-16,0.2
2020,TXN,-0.40000000000000013,0.6200000000000002,-0.4,0.4
2020,UNH,-0.20000000000000018,0.8000000000000004,-0.10000000000000009,0.30000000000000004
2020,UNP,-1.0,0.4,-0.10000000000000009,0.4
2020,V,-0.1000000000000002,0.8800000000000004,-1.1102230246251565e-16,0.30000000000000004
2020,VZ,-0.7000000000000001,0.42000000000000004,-0.10000000000000009,0.30000000000000004
2020,WFC,-0.1000000000000002,0.8800000000000004,-1.1102230246251565e-16,0.30000000000000004
2020,WMT,-0.1000000000000002,0.8400000000000004,-0.20000000000000007,0.2
2020,XOM,-0.1000000000000002,0.8400000000000004,-0.20000000000000007,0.30000000000000004
2021,AAPL,-0.1000000000000002,0.9200000000000005,-1.1102230246251565e-16,0.2
2021,ABT,-0.20000000000000018,0.8400000000000004,-1.1102230246251565e-16,0.30000000000000004
2021,ACN,-0.30000000000000016,0.6800000000000003,-0.20000000000000007,0.5
2021,ADBE,-0.7000000000000001,0.5200000000000001,-0.30000000000000004,0.7000000000000001
2021,ADI,-0.1000000000000002,0.9200000000000005,-1.1102230246251565e-16,0.2
2021,ADP,-0.20000000000000018,0.7600000000000003,-0.10000000000000009,0.5
2021,AMAT,-0.1000000000000002,0.9200000000000005,-1.1102230246251565e-16,0.2
2021,AMD,-1.0,0.6200000000000002,-0.30000000000000004,0.6000000000000001
2021,AMGN,-0.7000000000000001,0.6800000000000003,0.09999999999999987,0.30000000000000004
2021,AMT,-0.40000000000000013,0.6200000000000002,-0.20000000000000007,0.5
2021,AMZN,-0.30000000000000016,0.6800000000000003,-0.20000000000000007,0.7000000000000001
2021,APH,-0.30000000000000016,0.7000000000000003,-0.10000000000000009,0.5
2021,AVGO,-0.30000000000000016,0.8400000000000004,-0.10000000000000009,0.2
2021,AXP,-0.1000000000000002,0.9000000000000005,-1.1102230246251565e-16,0.2
2021,BA,-2.220446049250313e-16,0.9200000000000005,-0.10000000000000009,0.2
2021,BAC,-0.20000000000000018,0.8200000000000004,-1.1102230246251565e-16,0.4
2021,BH,-0.9,0.5200000000000001,-0.4,0.4
2021,BLK,-0.1000000000000002,0.8600000000000004,-0.10000000000000009,0.30000000000000004
2021,BSX,-0.1000000000000002,0.8800000000000004,-0.10000000000000009,0.2
2021,BX,-2.220446049250313e-16,0.9200000000000005,-0.10000000000000009,0.2
2021,C,-0.1000000000000002,0.9400000000000005,0.09999999999999987,0.2
2021,CAT,-0.20000000000000018,0.8200000000000004,-0.10000000000000009,0.30000000000000004
2021,CB,-0.7000000000000001,0.44000000000000006,-1.1102230246251565e-16,0.2
2021,CME,-0.1000000000000002,0.8800000000000004,-0.10000000000000009,0.2
2021,CMT,-1.0,0.5600000000000002,-0.4,0.30000000000000004
2021,COP,-0.1000000000000002,0.8800000000000004,-0.10000000000000009,0.30000000000000004
2021,COST,-0.20000000000000018,0.8000000000000004,-0.10000000000000009,0.2
2021,CRM,-0.20000000000000018,0.8400000000000004,-1.1102230246251565e-16,0.4
2021,CSCO,-0.20000000000000018,0.7400000000000003,-0.20000000000000007,0.5
2021,CVX,-0.1000000000000002,0.8800000000000004,-1.1102230246251565e-16,0.30000000000000004
2021,DE,-0.1000000000000002,0.8600000000000004,-0.10000000000000009,0.30000000000000004
2021,DHR,-0.1000000000000002,0.8800000000000004,-1.1102230246251565e-16,0.30000000000000004
2021,DIS,-0.1000000000000002,0.8200000000000004,-0.20000000000000007,0.30000000000000004
2021,ETN,-0.5000000000000001,0.5400000000000001,-0.30000000000000004,0.6000000000000001
2021,GE,-0.1000000000000002,0.8000000000000004,-0.30000000000000004,0.4
2021,GILD,-0.7000000000000001,0.6400000000000002,-1.1102230246251565e-16,0.4
2021,GS,-0.20000000000000018,0.8000000000000004,-0.10000000000000009,0.4
2021,HD,-0.20000000000000018,0.7800000000000004,-0.10000000000000009,0.4
2021,HON,-0.1000000000000002,0.8600000000000004,-1.1102230246251565e-16,0.4
2021,IBM,-2.220446049250313e-16,0.8800000000000004,-0.20000000000000007,0.30000000000000004
2021,ICE,-0.6000000000000001,0.5200000000000001,-0.30000000000000004,0.4
2021,INTU,-0.1000000000000002,0.8800000000000004,-0.10000000000000009,0.2
2021,ISRG,-0.20000000000000018,0.8000000000000004,-0.10000000000000009,0.4
2021,JNJ,-0.1000000000000002,0.8600000000000004,-1.1102230246251565e-16,0.30000000000000004
2021,JPM,-0.1000000000000002,0.8800000000000004,-1.1102230246251565e-16,0.30000000000000004
2021,KO,-0.20000000000000018,0.7000000000000003,-0.20000000000000007,0.4
2021,LLY,-0.1000000000000002,0.8600000000000004,-0.20000000000000007,0.2
2021,LMT,-2.220446049250313e-16,0.9400000000000005,-0.10000000000000009,0.2
2021,LOW,-0.20000000000000018,0.8000000000000004,-0.10000000000000009,0.4
2021,MA,-0.1000000000000002,0.8600000000000004,-0.10000000000000009,0.30000000000000004
2021,MCD,-0.5000000000000001,0.4800000000000001,-0.20000000000000007,0.7000000000000001
2021,MDT,-0.20000000000000018,0.8200000000000004,-0.10000000000000009,0.2
2021,MMC,-0.20000000000000018,0.8000000000000004,-1.1102230246251565e-16,0.30000000000000004
2021,MO,-0.20000000000000018,0.8200000000000004,-0.10000000000000009,0.2
2021,MRK,-0.5000000000000001,0.4600000000000001,-0.5,0.6000000000000001
2021,MS,-0.20000000000000018,0.8200000000000004,-1.1102230246251565e-16,0.4
2021,MSFT,-0.1000000000000002,0.8400000000000004,-0.20000000000000007,0.30000000000000004
2021,NEE,-0.6000000000000001,0.4800000000000001,-0.20000000000000007,0.30000000000000004
2021,NFLX,-0.1000000000000002,0.8800000000000004,-0.10000000000000009,0.30000000000000004
2021,NOW,-0.5000000000000001,0.7600000000000003,-1.1102230246251565e-16,0.4
2021,NVDA,-0.9,0.6000000000000002,-0.10000000000000009,0.5
2021,ORCL,-0.20000000000000018,0.8200000000000004,-0.10000000000000009,0.2
2021,PANW,-0.1000000000000002,0.9000000000000005,-0.10000000000000009,0.2
2021,PEP,-0.30000000000000016,0.6600000000000003,-0.20000000000000007,0.30000000000000004
2021,PFE,-0.20000000000000018,0.7400000000000003,-0.10000000000000009,0.5
2021,PG,-0.1000000000000002,0.9000000000000005,-1.1102230246251565e-16,0.1
2021,PGR,-0.1000000000000002,0.8400000000000004,-0.10000000000000009,0.30000000000000004
2021,PLD,-0.30000000000000016,0.8000000000000004,-1.1102230246251565e-16,0.30000000000000004
2021,PM,-0.7000000000000001,0.4800000000000001,-0.10000000000000009,0.4
2021,QCOM,-0.5000000000000001,0.7000000000000003,-0.10000000000000009,0.30000000000000004
2021,SCHW,-0.30000000000000016,0.7600000000000003,-0.10000000000000009,0.5
2021,SO,-0.5000000000000001,0.6400000000000002,-0.10000000000000009,0.1
2021,SYK,-0.6000000000000001,0.5000000000000001,-0.20000000000000007,0.6000000000000001
2021,T,-0.7000000000000001,0.4,-0.30000000000000004,0.4
2021,TJX,-0.7000000000000001,0.4800000000000001,-0.20000000000000007,0.5
2021,TMO,-0.30000000000000016,0.7600000000000003,-0.10000000000000009,0.30000000000000004
2021,TSLA,-1.0,0.6600000000000003,-1.1102230246251565e-16,0.4
2021,TXN,-0.1000000000000002,0.8400000000000004,-0.20000000000000007,0.30000000000000004
2021,UNH,-0.30000000000000016,0.7000000000000003,-0.20000000000000007,0.4
2021,UNP,-1.0,0.44000000000000006,-0.10000000000000009,0.4
2021,V,-0.30000000000000016,0.7000000000000003,-0.10000000000000009,0.6000000000000001
2021,VZ,-0.7000000000000001,0.5000000000000001,-0.10000000000000009,0.2
2021,WFC,-0.20000000000000018,0.8600000000000004,-1.1102230246251565e-16,0.2
2021,WMT,-0.1000000000000002,0.8000000000000004,-0.30000000000000004,0.30000000000000004
2021,XOM,-0.20000000000000018,0.6600000000000003,-0.4,0.6000000000000001
2022,AAPL,-0.1000000000000002,0.8600000000000004,-0.10000000000000009,0.30000000000000004
2022,ABT,-0.1000000000000002,0.8800000000000004,-0.10000000000000009,0.2
2022,ACN,-0.1000000000000002,0.8600000000000004,-1.1102230246251565e-16,0.4
2022,ADBE,-0.20000000000000018,0.8400000000000004,-0.10000000000000009,0.30000000000000004
2022,ADI,-0.1000000000000002,0.9200000000000005,-1.1102230246251565e-16,0.2
2022,ADP,-0.1000000000000002,0.8200000000000004,-0.10000000000000009,0.5
2022,AMAT,-0.1000000000000002,0.9200000000000005,-1.1102230246251565e-16,0.2
2022,AMD,-0.9,0.6200000000000002,-0.30000000000000004,0.6000000000000001
2022,AMGN,-0.40000000000000013,0.7400000000000003,-1.1102230246251565e-16,0.30000000000000004
2022,AMT,-0.5000000000000001,0.5600000000000002,-0.20000000000000007,0.5
2022,AMZN,-0.1000000000000002,0.8000000000000004,-0.30000000000000004,0.4
2022,APH,-0.20000000000000018,0.7600000000000003,-0.10000000000000009,0.4
2022,AVGO,-0.30000000000000016,0.8000000000000004,-0.20000000000000007,0.2
2022,AXP,-0.1000000000000002,0.8800000000000004,-1.1102230246251565e-16,0.30000000000000004
2022,BA,-2.220446049250313e-16,0.9200000000000005,-0.10000000000000009,0.2
2022,BAC,-0.40000000000000013,0.7200000000000003,0.09999999999999987,0.6000000000000001
2022,BH,-0.30000000000000016,0.8000000000000004,-0.20000000000000007,0.30000000000000004
2022,BLK,-0.20000000000000018,0.8200000000000004,-1.1102230246251565e-16,0.4
2022,BSX,-0.1000000000000002,0.8800000000000004,-1.1102230246251565e-16,0.30000000000000004
2022,BX,-0.1000000000000002,0.8800000000000004,-0.10000000000000009,0.2
2022,C,-0.1000000000000002,0.9400000000000005,0.09999999999999987,0.2
2022,CAT,-0.1000000000000002,0.9200000000000005,-1.1102230246251565e-16,0.2
2022,CB,-0.8,0.4,-0.10000000000000009,0.2
2022,CME,-0.1000000000000002,0.9000000000000005,-0.10000000000000009,0.1
2022,CMT,-1.0,0.5600000000000002,-0.4,0.30000000000000004
2022,COP,-0.20000000000000018,0.8400000000000004,-0.10000000000000009,0.30000000000000004
2022,COST,-0.1000000000000002,0.8600000000000004,-0.10000000000000009,0.2
2022,CRM,-0.20000000000000018,0.8200000000000004,-0.10000000000000009,0.4
2022,CSCO,-0.1000000000000002,0.8200000000000004,-0.10000000000000009,0.5
2022,CVX,-0.40000000000000013,0.6200000000000002,-0.20000000000000007,0.5
2022,DE,-0.1000000000000002,0.8600000000000004,-0.10000000000000009,0.4
2022,DHR,-0.1000000000000002,0.8600000000000004,-0.10000000000000009,0.30000000000000004
2022,DIS,-0.1000000000000002,0.8400000000000004,-0.10000000000000009,0.30000000000000004
2022,ETN,-0.40000000000000013,0.6600000000000003,-0.20000000000000007,0.4
2022,GE,-0.1000000000000002,0.8600000000000004,-0.20000000000000007,0.30000000000000004
2022,GILD,-2.220446049250313e-16,0.9800000000000005,-0.10000000000000009,0.0
2022,GS,-0.20000000000000018,0.8200000000000004,-0.10000000000000009,0.30000000000000004
2022,HD,-0.20000000000000018,0.7800000000000004,-0.10000000000000009,0.4
2022,HON,-0.1000000000000002,0.8200000000000004,-0.10000000000000009,0.4
2022,IBM,-0.1000000000000002,0.8600000000000004,-0.10000000000000009,0.30000000000000004
2022,ICE,-0.6000000000000001,0.5000000000000001,-0.4,0.30000000000000004
2022,INTU,-0.1000000000000002,0.8800000000000004,-0.10000000000000009,0.2
2022,ISRG,-0.1000000000000002,0.9000000000000005,-1.1102230246251565e-16,0.30000000000000004
2022,JNJ,-0.1000000000000002,0.8600000000000004,-0.10000000000000009,0.2
2022,JPM,-0.20000000000000018,0.8200000000000004,-1.1102230246251565e-16,0.30000000000000004
2022,KO,-0.1000000000000002,0.8400000000000004,-0.20000000000000007,0.1
2022,LLY,-0.20000000000000018,0.7600000000000003,-0.30000000000000004,0.30000000000000004
2022,LMT,-2.220446049250313e-16,0.9400000000000005,-0.10000000000000009,0.2
2022,LOW,-0.20000000000000018,0.8600000000000004,-1.1102230246251565e-16,0.2
2022,MA,-0.1000000000000002,0.8600000000000004,-0.20000000000000007,0.2
2022,MCD,-0.40000000000000013,0.6000000000000002,-0.20000000000000007,0.4
2022,MDT,-0.1000000000000002,0.8800000000000004,-0.10000000000000009,0.2
2022,MMC,-0.1000000000000002,0.8800000000000004,-1.1102230246251565e-16,0.2
2022,MO,-0.1000000000000002,0.8400000000000004,-0.30000000000000004,0.2
2022,MRK,-0.6000000000000001,0.4,-0.5,0.6000000000000001
2022,MS,-0.20000000000000018,0.8400000000000004,-1.1102230246251565e-16,0.30000000000000004
2022,MSFT,-0.1000000000000002,0.8200000000000004,-0.20000000000000007,0.4
2022,NEE,-0.1000000000000002,0.8800000000000004,-0.10000000000000009,0.1
2022,NFLX,-0.1000000000000002,0.9000000000000005,-0.10000000000000009,0.2
2022,NOW,-0.30000000000000016,0.8400000000000004,-1.1102230246251565e-16,0.30000000000000004
2022,NVDA,-0.1000000000000002,0.9000000000000005,-0.10000000000000009,0.2
2022,ORCL,-0.20000000000000018,0.8200000000000004,-0.10000000000000009,0.2
2022,PANW,-0.20000000000000018,0.8400000000000004,-0.10000000000000009,0.30000000000000004
2022,PEP,-0.1000000000000002,0.8600000000000004,-0.10000000000000009,0.2
2022,PFE,-0.20000000000000018,0.7600000000000003,-0.10000000000000009,0.4
2022,PG,-0.1000000000000002,0.8800000000000004,-0.10000000000000009,0.1
2022,PGR,-0.1000000000000002,0.9000000000000005,-1.1102230246251565e-16,0.2
2022,PLD,-0.20000000000000018,0.8400000000000004,-1.1102230246251565e-16,0.30000000000000004
2022,PM,-0.6000000000000001,0.42000000000000004,-0.30000000000000004,0.8
2022,QCOM,-0.20000000000000018,0.8800000000000004,-1.1102230246251565e-16,0.2
2022,SCHW,-0.6000000000000001,0.6600000000000003,-1.1102230246251565e-16,0.5
2022,SO,-0.30000000000000016,0.7800000000000004,-0.10000000000000009,0.0
2022,SYK,-0.5000000000000001,0.6000000000000002,-0.10000000000000009,0.5
2022,T,-0.8,0.42000000000000004,-0.20000000000000007,0.30000000000000004
2022,TJX,-0.7000000000000001,0.5400000000000001,-0.10000000000000009,0.4
2022,TMO,-0.1000000000000002,0.8800000000000004,-0.10000000000000009,0.2
2022,TSLA,-0.9,0.7200000000000003,-1.1102230246251565e-16,0.30000000000000004
2022,TXN,-0.1000000000000002,0.8400000000000004,-0.20000000000000007,0.30000000000000004
2022,UNH,-0.20000000000000018,0.8000000000000004,-1.1102230246251565e-16,0.4
